City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
328,takoradi,4.8845,-1.7554,25.689999999999998,86,100,2.68,GH,1685752971
329,opobo,4.8845,-1.7554,25.689999999999998,86,100,2.68,GH,1685752971
330,ebnat-kappel,47.262,9.1247,14.510000000000048,80,9,0.95,CH,1685752972
331,banda aceh,5.5577,95.3222,27.450000000000045,78,100,6.53,ID,1685752973
332,kungurtug,50.5994,97.5228,11.970000000000027,59,7,0.23,RU,1685752974
333,bowling green,36.9903,-86.4436,28.960000000000036,37,0,3.6,US,1685752975
334,atasu,48.6814,71.6433,18.680000000000007,36,0,3.69,KZ,1685752976
335,nam tha,48.6814,71.6433,18.680000000000007,36,0,3.69,KZ,1685752976
336,cayenne,4.9333,-52.3333,25.02000000000004,94,75,0.0,GF,1685752903
337,saleaula,4.9333,-52.3333,25.02000000000004,94,75,0.0,GF,1685752903
338,dzhebariki-khaya,62.2167,135.8,21.28000000000003,41,53,1.96,RU,1685752981
339,phon,15.816,102.5998,33.39000000000004,56,29,5.97,TH,1685752982
340,lata,40.1629,-8.3327,16.710000000000036,93,64,0.6,PT,1685752982
341,abha,18.2164,42.5053,16.900000000000034,72,20,0.0,SA,1685752706
342,warrnambool,-38.3833,142.4833,12.28000000000003,88,100,2.13,AU,1685752985
343,derzhavinsk,51.1,66.3167,22.74000000000001,33,12,3.97,KZ,1685752985
344,baruun-urt,46.6806,113.2792,16.100000000000023,35,95,3.19,MN,1685752986
345,cozumel,20.5083,-86.9458,28.30000000000001,89,40,4.12,MX,1685752987
346,moose jaw,50.4001,-105.5344,20.150000000000034,83,75,5.14,CA,1685752989
347,esna,25.2934,32.554,31.010000000000048,16,0,2.83,EG,1685752990
348,ganzhou,28.8184,115.4327,27.480000000000018,49,100,2.94,CN,1685752991
349,sakakah,29.9697,40.2064,28.760000000000048,27,72,1.72,SA,1685752992
350,te anau,-45.4167,167.7167,9.310000000000002,75,68,2.3,NZ,1685752993
351,ljungby,56.8332,13.9408,4.230000000000018,83,89,0.73,SE,1685752994
352,palmer,42.1584,-72.3287,20.78000000000003,85,100,1.54,US,1685752995
353,safita,34.8205,36.1153,23.720000000000027,43,7,0.29,SY,1685752996
354,vila franca do campo,37.7167,-25.4333,19.230000000000018,86,96,3.84,PT,1685752997
355,samarai,-10.6167,150.6667,26.77000000000004,86,67,7.96,PG,1685752998
356,auki,-8.7676,160.7034,28.970000000000027,75,100,1.29,SB,1685752999
357,alice springs,-23.7,133.8833,21.75,24,0,0.0,AU,1685753000
358,tokmak,47.2514,35.7058,14.580000000000041,87,0,1.51,UA,1685753001
359,santa isabel,-23.3156,-46.2214,16.840000000000032,94,85,1.41,BR,1685753002
360,tabou,4.423,-7.3528,24.950000000000045,89,100,2.99,CI,1685753003
361,xuanhua,40.6103,115.0447,21.950000000000045,34,16,0.53,CN,1685753004
362,flinders,-34.5833,150.8552,20.590000000000032,52,83,1.0,AU,1685753005
363,kavaratti,10.5669,72.642,29.230000000000018,77,91,3.05,IN,1685753005
364,ugoofaaru,5.6667,73.0,26.650000000000034,88,100,10.65,MV,1685753006
365,sherbakul,54.6316,72.3963,21.610000000000014,39,89,3.35,RU,1685753007
366,boa vista,2.8197,-60.6733,29.99000000000001,58,20,1.54,BR,1685753009
367,san jose de rio tinto,14.9333,-85.7,35.76000000000005,67,100,1.45,HN,1685753010
368,brooks,50.5834,-111.8851,24.99000000000001,35,95,1.54,CA,1685752801
369,mezen,65.8522,44.24,4.610000000000014,82,82,0.9,RU,1685753012
370,faanui,-16.4833,-151.75,25.360000000000014,64,100,4.98,PF,1685753013
371,haifa,32.8156,34.9892,29.05000000000001,54,4,3.43,IL,1685753014
372,pisco,-13.7,-76.2167,20.03000000000003,77,0,4.63,PE,1685753014
373,mandan,46.8267,-100.8896,26.560000000000002,65,0,4.63,US,1685753015
374,aswan,24.0934,32.907,33.610000000000014,16,0,0.0,EG,1685753016
375,mulchen,-37.7167,-72.2333,9.340000000000032,95,99,2.5,CL,1685753017
376,sabya,17.1495,42.6254,30.79000000000002,63,99,2.52,SA,1685753018
377,ulladulla,-35.35,150.4667,18.83000000000004,60,65,2.99,AU,1685753019
378,dali,25.7,100.1833,20.670000000000016,69,34,2.31,CN,1685753020
379,nelson bay,-32.7167,152.15,18.950000000000045,86,100,1.79,AU,1685753021
380,kolondieba,11.0882,-6.8926,26.04000000000002,72,100,1.61,ML,1685753022
381,santa rosa,14.3122,121.1114,31.720000000000027,78,73,1.61,PH,1685753023
382,chowchilla,37.123,-120.2602,31.879999999999995,27,0,4.63,US,1685753023
383,deputatskiy,69.3,139.9,11.210000000000036,45,15,2.31,RU,1685753025
384,jardim,-21.4803,-56.1381,17.700000000000045,87,0,2.35,BR,1685753026
385,santa cruz,-17.8,-63.1667,21.700000000000045,88,20,4.12,BO,1685753027
386,mae chan,20.1467,99.8526,24.810000000000002,79,73,0.3,TH,1685753027
387,petropavlovsk-kamchatskiy,53.0452,158.6483,6.330000000000041,87,75,3.0,RU,1685753029
388,onokhoy,51.932,108.0747,9.860000000000014,73,100,0.99,RU,1685753030
389,lufilufi,-13.8745,-171.5986,31.879999999999995,79,85,6.68,WS,1685753031
390,tapaua,-13.8745,-171.5986,31.879999999999995,79,85,6.68,WS,1685753031
391,presidente epitacio,-21.7633,-52.1156,17.08000000000004,79,0,2.57,BR,1685753033
392,moron,-34.6534,-58.6198,21.939999999999998,84,100,3.76,AR,1685753034
393,bathsheba,13.2167,-59.5167,27.340000000000032,89,40,3.6,BB,1685753035
394,mancora,-4.1078,-81.0475,25.430000000000007,79,31,5.22,PE,1685753036
395,cururupu,-1.8283,-44.8683,23.689999999999998,97,19,1.15,BR,1685753036
396,tura,25.5198,90.2201,26.939999999999998,73,0,3.26,IN,1685753037
397,beringovskiy,63.05,179.3167,4.310000000000002,78,40,2.82,RU,1685753038
398,tessalit,20.1986,1.0114,29.689999999999998,10,7,3.55,ML,1685753039
399,chapais,49.7834,-74.8492,18.879999999999995,29,0,4.82,CA,1685753040
400,sao joao da barra,-21.6403,-41.0511,21.05000000000001,88,1,3.45,BR,1685753041
401,rovaniemi,66.5,25.7167,3.670000000000016,70,75,0.51,FI,1685753042
402,skjervoy,70.0311,20.9714,5.0,73,100,3.03,NO,1685753043
403,yanan,70.0311,20.9714,5.0,73,100,3.03,NO,1685753043
404,tautira,-17.7333,-149.15,24.970000000000027,66,5,3.12,PF,1685753045
405,hobyo,5.3505,48.5268,27.28000000000003,83,55,8.22,SO,1685753046
406,kieta,-6.2167,155.6333,29.32000000000005,72,59,2.05,PG,1685753046
407,kaeo,-35.1,173.7833,15.439999999999998,63,7,3.89,NZ,1685753047
408,bonavista,48.6499,-53.1147,3.5100000000000477,98,100,5.98,CA,1685753048
409,maloy,61.9353,5.1136,7.850000000000023,1,100,0.96,NO,1685753049
410,jasper,37.2001,-94.3502,29.950000000000045,48,20,0.0,US,1685753050
411,banjar,-8.19,114.9675,27.379999999999995,74,100,2.11,ID,1685753051
412,limoges,45.75,1.3333,17.310000000000002,63,0,3.6,FR,1685753052
413,barinas,8.6226,-70.2075,33.02000000000004,58,16,1.02,VE,1685753054
414,ottawa,45.4112,-75.6981,27.24000000000001,55,75,4.63,CA,1685752863
415,toliary,45.4112,-75.6981,27.24000000000001,55,75,4.63,CA,1685752863
416,tigzirt,36.8886,4.1198,17.890000000000043,70,100,2.46,DZ,1685753056
417,biu,10.6129,12.1946,25.700000000000045,51,100,1.57,NG,1685753057
418,grand gaube,-20.0064,57.6608,23.220000000000027,54,0,8.4,MU,1685753058
419,coquimbo,-29.9533,-71.3436,14.850000000000023,94,75,1.54,CL,1685753059
420,kampong chhnang,12.1667,104.55,29.960000000000036,68,26,0.78,KH,1685753060
421,ust-shonosha,61.1531,41.343,6.75,84,100,2.73,RU,1685753061
422,bilma,18.6853,12.9164,30.689999999999998,32,5,4.4,NE,1685753062
423,panjab,34.388,67.0233,8.840000000000032,40,5,2.51,AF,1685753063
424,mount isa,-20.7333,139.5,25.870000000000005,38,4,3.6,AU,1685753064
425,khategaon,22.6,76.9167,31.29000000000002,48,0,3.74,IN,1685753065
426,kavali,14.9167,79.9833,32.89000000000004,46,76,3.74,IN,1685753066
427,hailar,49.2,119.7,19.010000000000048,29,29,7.0,CN,1685753067
428,terrasini,38.146,13.0844,20.120000000000005,83,0,0.51,IT,1685753068
429,jambi,-1.6,103.6167,25.760000000000048,87,100,1.76,ID,1685753069
430,russell,32.3502,-85.1999,28.78000000000003,74,3,1.68,US,1685753070
431,maumere,-8.6199,122.2111,26.660000000000025,69,74,2.43,ID,1685753071
432,bushehr,28.9684,50.8385,30.05000000000001,54,0,6.17,IR,1685753072
433,labutta,28.9684,50.8385,30.05000000000001,54,0,6.17,IR,1685753072
434,diu,20.7141,70.9822,28.960000000000036,74,100,6.05,IN,1685753074
435,esso,55.9333,158.7,4.800000000000011,89,100,2.54,RU,1685753075
436,dargaville,-35.9333,173.8833,16.430000000000007,59,5,5.46,NZ,1685753076
437,aporawan,-35.9333,173.8833,16.430000000000007,59,5,5.46,NZ,1685753076
438,valparaiso,-33.0393,-71.6273,15.0,71,100,0.34,CL,1685753078
439,kamina,-8.7386,24.9906,16.939999999999998,52,92,1.13,CD,1685753078
440,wanning,18.8003,110.3967,30.670000000000016,69,17,2.53,CN,1685753079
441,salalah,17.0151,54.0924,29.05000000000001,79,20,1.54,OM,1685753080
442,cherskiy,68.75,161.3,6.939999999999998,62,100,4.13,RU,1685753081
443,salair,54.2312,85.7972,20.27000000000004,55,80,1.33,RU,1685753082
444,vitry-le-francois,48.7333,4.5833,13.230000000000018,83,1,3.54,FR,1685753083
445,constitucion,-35.3333,-72.4167,12.930000000000007,94,100,2.24,CL,1685753084
446,ostrovnoy,68.0531,39.5131,1.920000000000016,88,100,1.84,RU,1685753085
447,salinopolis,-0.6136,-47.3561,26.460000000000036,82,6,3.88,BR,1685753086
448,yuzhno-yeniseyskiy,-0.6136,-47.3561,26.460000000000036,82,6,3.88,BR,1685753086
449,kualakapuas,-3.0091,114.3876,27.99000000000001,77,100,1.57,ID,1685753087
450,siocon,7.7061,122.1353,30.439999999999998,67,82,0.52,PH,1685753088
451,hindaun,26.7167,77.0167,29.840000000000032,42,0,1.5,IN,1685753089
452,richards bay,-28.783,32.0377,14.950000000000045,75,93,2.49,ZA,1685753090
453,rocha,-34.4833,-54.3333,16.55000000000001,87,100,3.81,UY,1685753023
454,veraval,20.9,70.3667,29.010000000000048,76,86,5.97,IN,1685753092
455,abnub,27.2696,31.1511,31.120000000000005,22,3,5.28,EG,1685753093
456,tartus,34.889,35.8866,25.49000000000001,54,8,3.71,SY,1685753094
457,coaldale,49.7167,-112.6185,21.730000000000018,43,75,3.09,CA,1685753095
458,fevralsk,49.7167,-112.6185,21.730000000000018,43,75,3.09,CA,1685753095
459,sitka,57.0531,-135.33,12.939999999999998,76,100,3.6,US,1685752963
460,chiredzi,-21.05,31.6667,17.760000000000048,40,0,1.38,ZW,1685753098
461,koshki,54.2091,50.4677,13.600000000000023,96,100,4.6,RU,1685753099
462,acapulco,16.8634,-99.8901,29.900000000000034,70,40,4.63,MX,1685752970
463,colares,38.7992,-9.4469,18.200000000000045,83,12,8.94,PT,1685753101
464,qaqortoq,60.7167,-46.0333,1.9800000000000182,99,100,1.42,GL,1685753102
465,odweyne,9.4092,45.064,21.890000000000043,75,100,2.17,SO,1685753103
466,algiers,36.7525,3.042,18.900000000000034,83,75,2.57,DZ,1685752904
467,arteaga,18.4667,-102.4167,24.430000000000007,40,0,2.69,MX,1685753105
468,harlingen,26.1906,-97.6961,29.470000000000027,77,0,6.69,US,1685753106
469,ornskoldsvik,63.2909,18.7153,6.53000000000003,75,20,5.66,SE,1685753107
470,burica,63.2909,18.7153,6.53000000000003,75,20,5.66,SE,1685753107
471,tombouctou,20.0,-3.0,29.810000000000002,15,14,4.57,ML,1685753109
472,csepreg,47.401,16.7088,13.03000000000003,81,9,6.53,HU,1685753110
473,chokwe,-24.5333,32.9833,17.140000000000043,94,47,1.85,MZ,1685753111
474,umzimvubu,-24.5333,32.9833,17.140000000000043,94,47,1.85,MZ,1685753111
475,dzaoudzi,-12.7887,45.2699,23.939999999999998,94,0,1.54,YT,1685753113
476,mizan teferi,6.9833,35.5833,15.75,91,50,1.48,ET,1685753115
477,san cristobal,7.7669,-72.225,25.100000000000023,97,97,1.46,VE,1685752906
478,padang,-0.9492,100.3543,26.03000000000003,85,100,0.81,ID,1685753117
479,ginir,7.1333,40.7,13.879999999999995,86,62,2.18,ET,1685753118
480,intipuca,13.1969,-88.0544,29.939999999999998,87,11,2.2,SV,1685753118
481,grand river south east,13.1969,-88.0544,29.939999999999998,87,11,2.2,SV,1685753118
482,amderma,13.1969,-88.0544,29.939999999999998,87,11,2.2,SV,1685753118
483,sobreira,41.5237,-7.8023,15.890000000000043,89,24,1.7,PT,1685753121
484,merauke,-8.4667,140.3333,27.78000000000003,75,95,5.09,ID,1685753122
485,koungou,-12.7336,45.2042,23.840000000000032,94,0,1.54,YT,1685753122
486,merke,42.8728,73.1786,16.860000000000014,37,0,1.85,KZ,1685753124
487,mentok,42.8728,73.1786,16.860000000000014,37,0,1.85,KZ,1685753124
488,westpunt,42.8728,73.1786,16.860000000000014,37,0,1.85,KZ,1685753124
489,fort nelson,58.8053,-122.7002,20.77000000000004,26,100,4.63,CA,1685753126
490,high prairie,55.4334,-116.4858,21.25,45,7,3.57,CA,1685753127
491,nyurba,63.2842,118.3319,18.870000000000005,38,100,3.62,RU,1685753128
492,malindi,-3.2175,40.1191,24.480000000000018,87,42,5.01,KE,1685753129
493,agadez,19.75,10.25,31.629999999999995,11,8,4.54,NE,1685753130
494,marang,5.2056,103.2059,25.950000000000045,82,100,1.8,MY,1685753131
495,raga,8.4596,25.678,22.689999999999998,78,100,1.46,SS,1685753132
496,maniitsoq,65.4167,-52.9,0.5500000000000114,82,13,3.45,GL,1685753133
497,areka,7.0667,37.7,16.30000000000001,93,100,0.67,ET,1685753134
498,marcona,7.0667,37.7,16.30000000000001,93,100,0.67,ET,1685753134
499,san rafael,-34.6177,-68.3301,12.180000000000007,65,21,3.0,AR,1685753135
500,srednekolymsk,67.45,153.6833,17.180000000000007,22,100,2.59,RU,1685753137
501,pangnirtung,66.1451,-65.7125,0.4700000000000273,98,99,2.07,CA,1685753138
502,axim,4.8699,-2.2405,25.930000000000007,86,100,3.16,GH,1685753138
503,guangyuan,32.442,105.823,16.25,96,100,2.03,CN,1685753139
504,tupiza,-21.45,-65.7167,13.990000000000009,12,0,2.84,BO,1685753140
505,tezu,27.9167,96.1667,31.370000000000005,37,0,0.53,IN,1685753141
506,xifeng,42.7372,124.7222,21.340000000000032,41,1,4.53,CN,1685753142
507,kesan,40.8558,26.6303,14.300000000000011,75,100,2.7,TR,1685753143
508,korla,41.7597,86.1469,21.53000000000003,17,100,3.26,CN,1685753144
509,dunedin,-45.8742,170.5036,11.410000000000025,56,43,4.83,NZ,1685753124
510,port hedland,-20.3167,118.5667,20.03000000000003,64,0,2.57,AU,1685753146
511,los llanos de aridane,28.6585,-17.9182,18.860000000000014,86,0,1.54,ES,1685753146
512,itarema,-2.9248,-39.9167,25.850000000000023,88,24,5.26,BR,1685753147
513,shangqiu,34.45,115.65,23.52000000000004,48,100,1.56,CN,1685753148
514,sisimiut,66.9395,-53.6735,0.5400000000000205,69,100,1.12,GL,1685753149
515,picota,-6.9197,-76.3304,26.27000000000004,92,41,1.06,PE,1685753150
516,voh,-20.9667,164.7,26.77000000000004,52,7,3.29,NC,1685753151
517,grenada,37.1882,-3.6067,13.28000000000003,88,0,0.0,ES,1685753152
518,golovchino,50.5341,35.797,14.120000000000005,72,77,3.73,RU,1685753153
519,nova petropolis,-29.3764,-51.1144,17.05000000000001,82,0,1.83,BR,1685753154
520,linguere,15.3953,-15.1193,31.120000000000005,45,0,4.12,SN,1685753154
521,ishigaki,24.3448,124.1572,28.07000000000005,74,20,2.57,JP,1685753155
522,virginia beach,36.8529,-75.978,23.010000000000048,89,0,1.54,US,1685752891
523,rock sound,24.9,-76.2,25.110000000000014,82,100,3.59,BS,1685753157
524,riviera beach,26.7753,-80.0581,26.150000000000034,89,75,2.06,US,1685753158
525,flin flon,54.7682,-101.865,22.310000000000002,66,100,3.0,CA,1685753159
526,genhe,50.7833,121.5167,9.210000000000036,90,100,2.07,CN,1685753160
527,moriyama,35.0667,135.9833,22.310000000000002,68,6,3.58,JP,1685753161
528,jiroft,35.0667,135.9833,22.310000000000002,68,6,3.58,JP,1685753161
529,tisul,55.7611,88.3122,21.700000000000045,53,100,4.06,RU,1685753162
530,healdsburg,38.6105,-122.8692,30.54000000000002,44,0,4.63,US,1685753163
531,vestmannaeyjar,63.4427,-20.2734,8.5,93,100,4.22,IS,1685753165
532,marsa matruh,31.3525,27.2453,19.110000000000014,88,75,2.57,EG,1685753165
533,roald,62.5833,6.1333,8.75,100,100,3.09,NO,1685753166
534,camana,-16.6228,-72.7111,18.460000000000036,82,50,2.93,PE,1685753167
535,fayaoue,-20.65,166.5333,23.970000000000027,64,13,9.21,NC,1685753168
536,sorvag,-20.65,166.5333,23.970000000000027,64,13,9.21,NC,1685753168
537,korgen,66.0771,13.8153,6.07000000000005,97,100,3.82,NO,1685753170
538,hervey bay,-25.2986,152.8535,23.340000000000032,73,89,1.54,AU,1685753171
539,nome,64.5011,-165.4064,5.090000000000032,79,100,4.63,US,1685753049
540,destin,30.3935,-86.4958,29.25,53,32,0.89,US,1685752977
541,baherden,38.4362,57.4316,26.33000000000004,42,0,1.54,TM,1685753180
542,labuhan,-6.8844,112.2051,27.07000000000005,75,90,4.12,ID,1685753186
543,arroyo,41.6096,-4.7969,15.890000000000043,82,0,2.57,ES,1685752981
544,green river,41.5286,-109.4662,11.220000000000027,74,100,2.56,US,1685753189
545,pochutla,15.7432,-96.4661,30.900000000000034,72,91,2.28,MX,1685753190
546,solwezi,-12.1688,26.3894,11.189999999999998,65,51,1.22,ZM,1685753191
547,makung,-12.1688,26.3894,11.189999999999998,65,51,1.22,ZM,1685753191
548,linchuan,-12.1688,26.3894,11.189999999999998,65,51,1.22,ZM,1685753191
549,khandyga,62.6667,135.6,20.920000000000016,40,17,2.49,RU,1685753194
550,vao,-22.6667,167.4833,21.53000000000003,65,100,8.68,NC,1685753195
551,pontal do parana,-25.6533,-48.5128,16.470000000000027,95,10,1.29,BR,1685753196
552,amahai,-3.3333,128.9167,27.680000000000007,81,100,2.6,ID,1685753197
553,la asuncion,11.0333,-63.8628,32.85000000000002,62,77,6.69,VE,1685753082
554,west bay,19.3667,-81.4167,29.04000000000002,81,20,3.09,KY,1685753198
555,sabratah,32.7933,12.4885,22.430000000000007,61,100,4.04,LY,1685753199
556,san joaquin,37.9333,-121.3011,30.629999999999995,30,0,5.14,US,1685753200
557,santo domingo,18.5001,-69.9886,28.850000000000023,91,37,2.24,DO,1685753035
558,shubarshi,48.5872,57.1869,20.27000000000004,60,100,3.58,KZ,1685753202
559,hihifo,48.5872,57.1869,20.27000000000004,60,100,3.58,KZ,1685753202
560,aklavik,68.2191,-135.0107,15.010000000000048,33,100,6.82,CA,1685753204
561,honiara,-9.4333,159.95,29.760000000000048,73,98,2.29,SB,1685753205
562,kyshtovka,56.555,76.6271,20.870000000000005,71,100,1.75,RU,1685753206
563,dryden,49.7833,-92.7503,24.160000000000025,69,40,3.6,CA,1685752934
564,atbasar,51.8,68.3333,20.860000000000014,38,4,3.54,KZ,1685753208
565,mumford,5.2618,-0.759,26.450000000000045,82,100,4.24,GH,1685753209
566,dera bugti,29.0307,69.151,27.439999999999998,50,0,3.49,PK,1685753210
567,general pico,-35.6566,-63.7568,15.930000000000007,52,31,6.17,AR,1685753211
568,ust-tsilma,65.441,52.1498,10.460000000000036,74,12,1.36,RU,1685753212
569,nanga eboko,4.6833,12.3667,20.340000000000032,100,100,0.77,CM,1685753213
570,danshui,22.7984,114.4672,30.360000000000014,69,14,0.63,CN,1685753214
571,bitung,1.4451,125.1824,31.470000000000027,73,73,4.72,ID,1685753215
572,kargasok,59.0556,80.8572,21.05000000000001,49,98,1.15,RU,1685753216
573,maroantsetra,-15.4333,49.7333,21.150000000000034,90,66,1.0,MG,1685753217
574,krasnoselkup,65.7,82.4667,14.670000000000016,55,0,8.28,RU,1685753218
575,bandar,2.05,99.75,26.54000000000002,78,100,0.3,ID,1685753219
576,chunskiy,56.0815,99.6342,18.29000000000002,64,100,4.46,RU,1685753220
577,grimmen,54.1121,13.0405,4.930000000000007,84,32,2.39,DE,1685753221
578,edremit,39.5961,27.0244,17.860000000000014,94,75,1.54,TR,1685753222
579,merida,20.9667,-89.6167,29.010000000000048,54,0,5.14,MX,1685753166
580,akhisar,38.9185,27.8401,16.55000000000001,91,100,1.44,TR,1685753224
581,college,64.8569,-147.8028,8.100000000000023,73,100,7.2,US,1685753225
582,verkhnyaya inta,65.9811,60.3094,13.04000000000002,80,94,4.02,RU,1685753226
583,puerto del rosario,28.5004,-13.8627,21.860000000000014,68,0,4.12,ES,1685753227
584,kanuma,36.55,139.7333,19.83000000000004,79,88,2.03,JP,1685753227
585,quatre cocos,-20.2078,57.7625,23.060000000000002,56,0,6.71,MU,1685753229
586,manbij,36.5281,37.9549,23.82000000000005,38,0,3.83,SY,1685753230
587,barmer,25.75,71.3833,28.930000000000007,64,0,5.09,IN,1685753231
588,kiama,-34.6833,150.8667,20.700000000000045,82,61,1.36,AU,1685753232
589,havre-saint-pierre,50.2334,-63.5986,6.2000000000000455,81,0,3.09,CA,1685753233
590,diamantina,-18.2494,-43.6003,12.980000000000018,81,0,2.19,BR,1685753234
591,evensk,61.95,159.2333,15.970000000000027,52,11,3.61,RU,1685753235
592,jiangyou,31.7667,104.7167,17.879999999999995,90,100,0.4,CN,1685753236
593,isangel,-19.55,169.2667,25.310000000000002,75,50,8.02,VU,1685753237
594,eydhafushi,5.1033,73.0708,26.360000000000014,88,100,8.64,MV,1685753238
595,paradwip,5.1033,73.0708,26.360000000000014,88,100,8.64,MV,1685753238
596,netivot,31.4222,34.5886,24.220000000000027,55,0,3.9,IL,1685753239
597,otradnoye,59.7775,30.8181,2.0300000000000296,94,0,1.56,RU,1685753240
598,eureka,40.8021,-124.1637,17.33000000000004,76,53,4.92,US,1685753241
599,senador pompeu,-5.5881,-39.3717,25.870000000000005,67,68,1.35,BR,1685753242
600,celestun,20.8667,-90.4,26.920000000000016,66,0,5.85,MX,1685753243
601,vostok,46.4856,135.8833,12.770000000000039,74,96,3.03,RU,1685753245
602,shahrud,36.4182,54.9763,19.670000000000016,57,0,2.56,IR,1685753246
603,glace bay,46.1969,-59.957,9.379999999999995,94,100,3.6,CA,1685753247
604,bom jesus da lapa,-13.255,-43.4181,24.189999999999998,54,2,2.93,BR,1685753247
605,zhigansk,66.7697,123.3711,15.460000000000036,39,99,5.31,RU,1685753248
606,loveland,40.3978,-105.075,23.129999999999995,50,75,3.58,US,1685753249
607,adeje,28.1227,-16.726,20.610000000000014,73,75,1.03,ES,1685753250
608,san pedro,14.35,121.0167,31.29000000000002,75,75,1.54,PH,1685753251
609,mana,5.6592,-53.7767,25.560000000000002,87,100,2.73,GF,1685753252
610,la romana,18.4273,-68.9728,26.52000000000004,87,97,5.31,DO,1685753127
611,catamarca,-28.4696,-65.7852,18.210000000000036,71,0,0.89,AR,1685753254
612,kuruman,-27.4524,23.4325,11.110000000000014,31,100,4.09,ZA,1685753254
613,umm kaddadah,13.6017,26.6876,29.310000000000002,49,74,3.97,SD,1685753255
614,san miguelito,9.0333,-79.5,28.689999999999998,76,100,3.09,PA,1685753256
615,pilar,-9.5972,-35.9567,24.960000000000036,93,21,1.23,BR,1685753258
616,owando,-0.4819,15.8999,22.390000000000043,94,100,0.82,CG,1685753258
617,sept-iles,50.2001,-66.3821,8.360000000000014,75,20,1.54,CA,1685753259
618,yantongshan,43.2919,126.0094,19.660000000000025,47,14,3.53,CN,1685753260
619,zilupe,56.3862,28.1217,1.2900000000000205,97,8,2.34,LV,1685753262
620,acarau,-2.8856,-40.12,25.74000000000001,88,47,5.46,BR,1685753263
621,abu zabad,12.35,29.25,26.129999999999995,57,6,2.73,SD,1685753264
622,liverpool,53.4106,-2.9779,11.270000000000039,75,0,2.57,GB,1685753267
623,adelaide,-34.9333,138.6,23.02000000000004,52,0,2.57,AU,1685753261
624,artyk,-34.9333,138.6,23.02000000000004,52,0,2.57,AU,1685753261
625,la ronge,55.1001,-105.2842,21.140000000000043,64,75,3.6,CA,1685753270
626,zima,53.9202,102.0442,13.160000000000025,81,100,4.34,RU,1685753271
627,samusu,53.9202,102.0442,13.160000000000025,81,100,4.34,RU,1685753271
628,westport,41.1415,-73.3579,23.629999999999995,80,75,2.06,US,1685753156
629,hurghada,27.2574,33.8129,30.02000000000004,58,0,2.57,EG,1685753273
630,vangaindrano,-23.35,47.6,20.03000000000003,91,100,1.59,MG,1685753274
631,peace river,56.2501,-117.286,24.170000000000016,25,20,2.06,CA,1685753276
632,ambatondrazaka,-17.8333,48.4167,14.03000000000003,98,35,1.8,MG,1685753276
633,diamantino,-14.4086,-56.4461,24.80000000000001,64,70,0.25,BR,1685753277
634,waingapu,-9.6567,120.2641,25.75,67,7,3.16,ID,1685753278
635,araouane,18.9048,-3.5265,30.650000000000034,14,82,4.32,ML,1685753279
636,magistralnyy,56.1725,107.4458,15.75,61,100,0.66,RU,1685753280
637,ajdabiya,30.7554,20.2263,20.470000000000027,61,10,3.3,LY,1685753281
638,sabha,27.0377,14.4283,26.700000000000045,27,0,5.12,LY,1685753282
639,imeni babushkina,59.7573,43.1285,10.879999999999995,89,100,2.85,RU,1685753283
640,scottsburgh,59.7573,43.1285,10.879999999999995,89,100,2.85,RU,1685753283
641,ilebo,-4.3167,20.5833,22.850000000000023,64,91,0.49,CD,1685753285
642,karamea,-4.3167,20.5833,22.850000000000023,64,91,0.49,CD,1685753285
643,puerto escondido,15.85,-97.0667,31.460000000000036,62,75,4.12,MX,1685753109
644,puerto madryn,-42.7692,-65.0385,12.810000000000002,35,95,5.81,AR,1685753288
645,lidkoping,58.5052,13.1577,5.010000000000048,87,100,2.66,SE,1685753289
646,ponta delgada,37.7333,-25.6667,19.400000000000034,82,75,5.66,PT,1685753290
647,ujszilvas,47.2748,19.9248,16.110000000000014,72,5,0.45,HU,1685753291
648,bac lieu,9.285,105.7244,30.03000000000003,69,21,5.75,VN,1685753292
649,angono,14.5333,121.1667,31.350000000000023,75,75,1.54,PH,1685753293
650,namtsy,62.7161,129.6658,20.430000000000007,26,10,6.57,RU,1685753294
651,nador,35.174,-2.9287,19.140000000000043,88,0,1.54,MA,1685753294
652,fortuna,40.5982,-124.1573,17.180000000000007,73,0,7.72,US,1685753295
653,igunga,-4.2833,33.8833,17.720000000000027,71,16,1.64,TZ,1685753281
654,lolua,-4.2833,33.8833,17.720000000000027,71,16,1.64,TZ,1685753281
655,port blair,11.6667,92.75,26.02000000000004,89,100,3.6,IN,1685753298
656,kirakira,-10.4544,161.9205,29.710000000000036,72,62,2.76,SB,1685753299
657,harper,4.375,-7.7169,25.170000000000016,88,100,3.58,LR,1685753300
658,wewak,-3.5534,143.6268,27.74000000000001,73,100,2.8,PG,1685753301
659,trelew,-43.249,-65.3051,12.270000000000039,30,6,5.52,AR,1685753301
660,omama,36.4333,139.2833,23.58000000000004,58,85,2.79,JP,1685753302
661,azimur,36.4333,139.2833,23.58000000000004,58,85,2.79,JP,1685753302
662,shingu,33.7333,135.9833,19.879999999999995,86,100,1.81,JP,1685753304
663,qurbus,36.8167,10.5687,21.189999999999998,80,99,2.35,TN,1685753305
664,falam,22.9167,93.6833,20.54000000000002,70,83,0.72,MM,1685753306
